loan_id,snapshot_month,outstanding_balance,scheduled_payment,days_past_due,dpd_bucket,risk_tier,loan_status_snapshot,watch_list_flag
LN-20250,2025-02-01,24021.86,4095.57,0,Current,3,Active,N
LN-20250,2025-03-01,20083.03,4095.57,0,Current,3,Active,N
LN-20250,2025-04-01,16118.5,4095.57,0,Current,3,Active,N
LN-20250,2025-05-01,12128.1,4095.57,39,30-59 Days,3,Active,Y
LN-20250,2025-06-01,8111.67,4095.57,0,Current,3,Active,N
LN-20250,2025-07-01,4069.02,4095.57,29,1-29 Days,3,Active,Y
LN-20251,2024-08-01,192022.63,1409.77,0,Current,3,Active,N
LN-20251,2024-09-01,134741.74,989.23,0,Current,3,Active,N
LN-20251,2024-10-01,155213.08,1139.52,0,Current,3,Active,N
LN-20251,2024-11-01,155363.14,1140.62,0,Current,3,Active,N
LN-20251,2024-12-01,86072.03,631.91,0,Current,3,Active,N
LN-20251,2025-01-01,227504.45,1670.26,0,Current,3,Active,N
LN-20251,2025-02-01,186522.31,1369.38,0,Current,3,Active,N
LN-20251,2025-03-01,241868.78,1775.72,0,Current,3,Active,N
LN-20251,2025-04-01,261209.89,1917.72,0,Current,3,Active,N
LN-20251,2025-05-01,222506.44,1633.57,12,1-29 Days,3,Active,Y
LN-20251,2025-06-01,266177.14,1954.18,18,1-29 Days,3,Active,N
LN-20251,2025-07-01,161115.62,1182.86,23,1-29 Days,3,Active,N
LN-20251,2025-08-01,142439.19,1045.74,1,1-29 Days,3,Active,N
LN-20251,2025-09-01,205436.98,1508.25,10,1-29 Days,3,Active,N
LN-20251,2025-10-01,182644.42,1340.91,0,Current,3,Active,N
LN-20251,2025-11-01,91696.55,673.21,0,Current,3,Active,N
LN-20251,2025-12-01,139914.69,1027.21,0,Current,3,Active,N
LN-20251,2026-01-01,134903.13,990.41,0,Current,3,Active,N
LN-20251,2026-02-01,208227.69,1528.74,0,Current,3,Active,N
LN-20251,2026-03-01,281857.99,2069.31,0,Current,3,Active,N
LN-20251,2026-04-01,254679.26,1869.77,0,Current,3,Active,N
LN-20251,2026-05-01,239877.59,1761.1,0,Current,3,Active,N
LN-20251,2026-06-01,306242.65,2248.33,0,Current,3,Active,N
LN-20251,2026-07-01,171243.98,1257.22,0,Current,3,Active,N
LN-20252,2024-08-01,100561.57,724.04,0,Current,1,Active,N
LN-20252,2024-09-01,117562.91,846.45,0,Current,1,Active,N
LN-20252,2024-10-01,90166.66,649.2,0,Current,1,Active,N
LN-20252,2024-11-01,125499.78,903.6,0,Current,1,Active,N
LN-20252,2024-12-01,110787.53,797.67,0,Current,1,Active,N
LN-20252,2025-01-01,127501.32,918.01,0,Current,1,Active,N
LN-20252,2025-02-01,157352.98,1132.94,0,Current,1,Active,N
LN-20252,2025-03-01,178057.3,1282.01,0,Current,1,Active,N
LN-20252,2025-04-01,114978.93,827.85,0,Current,1,Active,N
LN-20252,2025-05-01,149237.86,1074.51,0,Current,1,Active,N
LN-20252,2025-06-01,171177.32,1232.48,0,Current,1,Active,N
LN-20252,2025-07-01,132986.56,957.5,0,Current,1,Active,N
LN-20252,2025-08-01,113578.06,817.76,0,Current,1,Active,N
LN-20252,2025-09-01,107724.05,775.61,0,Current,1,Active,N
LN-20252,2025-10-01,96902.2,697.7,0,Current,1,Active,N
LN-20252,2025-11-01,72112.6,519.21,0,Current,1,Active,N
LN-20252,2025-12-01,111734.9,804.49,0,Current,1,Active,N
LN-20252,2026-01-01,122680.36,883.3,0,Current,1,Active,N
LN-20252,2026-02-01,108859.99,783.79,0,Current,1,Active,N
LN-20252,2026-03-01,188010.93,1353.68,0,Current,1,Active,N
LN-20252,2026-04-01,189354.93,1363.36,0,Current,1,Active,N
LN-20252,2026-05-01,205894.01,1482.44,0,Current,1,Active,N
LN-20252,2026-06-01,146367.92,1053.85,0,Current,1,Active,N
LN-20252,2026-07-01,144052.74,1037.18,0,Current,1,Active,N
LN-20253,2024-08-01,2306279.05,20639.34,16,1-29 Days,2,Active,N
LN-20253,2024-09-01,2298958.47,20639.34,0,Current,2,Active,N
LN-20253,2024-10-01,2291595.62,20639.34,0,Current,2,Active,N
LN-20253,2024-11-01,2284190.25,20639.34,0,Current,2,Active,N
LN-20253,2024-12-01,2276742.11,20639.34,0,Current,2,Active,N
LN-20253,2025-01-01,2269250.96,20639.34,0,Current,2,Active,N
LN-20253,2025-02-01,2261716.55,20639.34,0,Current,2,Active,N
LN-20253,2025-03-01,2254138.63,20639.34,0,Current,2,Active,N
LN-20253,2025-04-01,2246516.94,20639.34,0,Current,2,Active,N
LN-20253,2025-05-01,2238851.24,20639.34,0,Current,2,Active,N
LN-20253,2025-06-01,2231141.27,20639.34,0,Current,2,Active,N
LN-20253,2025-07-01,2223386.78,20639.34,0,Current,2,Active,N
LN-20253,2025-08-01,2215587.5,20639.34,0,Current,2,Active,N
LN-20253,2025-09-01,2207743.18,20639.34,0,Current,2,Active,N
LN-20253,2025-10-01,2199853.56,20639.34,0,Current,2,Active,N
LN-20253,2025-11-01,2191918.38,20639.34,0,Current,2,Active,N
LN-20253,2025-12-01,2183937.37,20639.34,0,Current,2,Active,N
LN-20253,2026-01-01,2175910.27,20639.34,0,Current,2,Active,N
LN-20253,2026-02-01,2167836.82,20639.34,0,Current,2,Active,N
LN-20253,2026-03-01,2159716.74,20639.34,0,Current,2,Active,N
LN-20253,2026-04-01,2151549.77,20639.34,0,Current,2,Active,N
LN-20253,2026-05-01,2143335.63,20639.34,0,Current,2,Active,N
LN-20253,2026-06-01,2135074.06,20639.34,0,Current,2,Active,N
LN-20253,2026-07-01,2126764.78,20639.34,0,Current,2,Active,N
LN-20255,2024-08-01,652150.94,8017.93,0,Current,1,Active,N
LN-20255,2024-09-01,647708.97,8017.93,0,Current,1,Active,N
LN-20255,2024-10-01,643242.64,8017.93,0,Current,1,Active,N
LN-20255,2024-11-01,638751.82,8017.93,0,Current,1,Active,N
LN-20255,2024-12-01,634236.38,8017.93,0,Current,1,Active,N
LN-20255,2025-01-01,629696.17,8017.93,0,Current,1,Active,N
LN-20255,2025-02-01,625131.07,8017.93,0,Current,1,Active,N
LN-20255,2025-03-01,620540.94,8017.93,0,Current,1,Active,N
LN-20255,2025-04-01,615925.64,8017.93,0,Current,1,Active,N
LN-20255,2025-05-01,611285.04,8017.93,0,Current,1,Active,N
LN-20255,2025-06-01,606618.99,8017.93,0,Current,1,Active,N
LN-20255,2025-07-01,601927.35,8017.93,0,Current,1,Active,N
LN-20255,2025-08-01,597209.98,8017.93,0,Current,1,Active,N
LN-20255,2025-09-01,592466.75,8017.93,0,Current,1,Active,N
LN-20255,2025-10-01,587697.51,8017.93,0,Current,1,Active,N
LN-20255,2025-11-01,582902.12,8017.93,0,Current,1,Active,N
LN-20255,2025-12-01,578080.44,8017.93,0,Current,1,Active,N
LN-20255,2026-01-01,573232.31,8017.93,0,Current,1,Active,N
LN-20255,2026-02-01,568357.6,8017.93,0,Current,1,Active,N
LN-20255,2026-03-01,563456.16,8017.93,0,Current,1,Active,N
LN-20255,2026-04-01,558527.85,8017.93,0,Current,1,Active,N
LN-20255,2026-05-01,553572.51,8017.93,0,Current,1,Active,N
LN-20255,2026-06-01,548590.0,8017.93,0,Current,1,Active,N
LN-20255,2026-07-01,543580.17,8017.93,0,Current,1,Active,N
LN-20256,2024-08-01,246781.58,1517.71,0,Current,1,Active,N
LN-20256,2024-09-01,175550.64,1079.64,0,Current,1,Active,N
LN-20256,2024-10-01,189731.16,1166.85,0,Current,1,Active,N
LN-20256,2024-11-01,165073.4,1015.2,0,Current,1,Active,N
LN-20256,2024-12-01,257668.44,1584.66,0,Current,1,Active,N
LN-20256,2025-01-01,210642.69,1295.45,0,Current,1,Active,N
LN-20256,2025-02-01,197133.8,1212.37,0,Current,1,Active,N
LN-20256,2025-03-01,341401.54,2099.62,0,Current,1,Active,N
LN-20256,2025-04-01,238873.49,1469.07,0,Current,1,Active,N
LN-20256,2025-05-01,267556.03,1645.47,0,Current,1,Active,N
LN-20256,2025-06-01,283611.88,1744.21,0,Current,1,Active,N
LN-20256,2025-07-01,260457.93,1601.82,0,Current,1,Active,N
LN-20256,2025-08-01,223819.03,1376.49,0,Current,1,Active,N
LN-20256,2025-09-01,241708.88,1486.51,0,Current,1,Active,N
LN-20256,2025-10-01,185896.38,1143.26,0,Current,1,Active,N
LN-20256,2025-11-01,172554.63,1061.21,0,Current,1,Active,N
LN-20256,2025-12-01,100010.24,615.06,0,Current,1,Active,N
LN-20256,2026-01-01,217857.24,1339.82,0,Current,1,Active,N
LN-20256,2026-02-01,307607.13,1891.78,0,Current,1,Active,N
LN-20256,2026-03-01,329244.72,2024.86,0,Current,1,Active,N
LN-20256,2026-04-01,307928.29,1893.76,0,Current,1,Active,N
LN-20256,2026-05-01,322047.36,1980.59,0,Current,1,Active,N
LN-20256,2026-06-01,284827.52,1751.69,0,Current,1,Active,N
LN-20256,2026-07-01,233351.71,1435.11,0,Current,1,Active,N
LN-20257,2024-08-01,227650.46,15085.32,0,Current,2,Active,N
LN-20257,2024-09-01,214151.1,15085.32,0,Current,2,Active,N
LN-20257,2024-10-01,200557.71,15085.32,0,Current,2,Active,N
LN-20257,2024-11-01,186869.61,15085.32,0,Current,2,Active,N
LN-20257,2024-12-01,173086.15,15085.32,0,Current,2,Active,N
LN-20257,2025-01-01,159206.66,15085.32,0,Current,2,Active,N
LN-20257,2025-02-01,145230.48,15085.32,0,Current,2,Active,N
LN-20257,2025-03-01,131156.94,15085.32,0,Current,2,Active,N
LN-20257,2025-04-01,116985.35,15085.32,0,Current,2,Active,N
LN-20257,2025-05-01,102715.03,15085.32,0,Current,2,Active,N
LN-20257,2025-06-01,88345.29,15085.32,0,Current,2,Active,N
LN-20257,2025-07-01,73875.45,15085.32,0,Current,2,Active,N
LN-20257,2025-08-01,59304.79,15085.32,0,Current,2,Active,N
LN-20257,2025-09-01,44632.63,15085.32,0,Current,2,Active,N
LN-20257,2025-10-01,29858.26,15085.32,0,Current,2,Active,N
LN-20257,2025-11-01,14980.95,15085.32,0,Current,2,Active,N
LN-20258,2024-12-01,16724.75,116.52,0,Current,1,Active,N
LN-20258,2025-01-01,40386.9,281.36,0,Current,1,Active,N
LN-20258,2025-02-01,35822.0,249.56,0,Current,1,Active,N
LN-20258,2025-03-01,43525.89,303.23,0,Current,1,Active,N
LN-20258,2025-04-01,50163.12,349.47,0,Current,1,Active,N
LN-20258,2025-05-01,49696.76,346.22,0,Current,1,Active,N
LN-20258,2025-06-01,58578.54,408.1,0,Current,1,Active,N
LN-20258,2025-07-01,47161.93,328.56,0,Current,1,Active,N
LN-20258,2025-08-01,35613.64,248.11,0,Current,1,Active,N
LN-20258,2025-09-01,44167.74,307.7,0,Current,1,Active,N
LN-20258,2025-10-01,19786.14,137.84,0,Current,1,Active,N
LN-20258,2025-11-01,29826.87,207.79,0,Current,1,Active,N
LN-20258,2025-12-01,29019.99,202.17,0,Current,1,Active,N
LN-20258,2026-01-01,39470.92,274.98,0,Current,1,Active,N
LN-20258,2026-02-01,38184.04,266.02,0,Current,1,Active,N
LN-20258,2026-03-01,45353.42,315.96,0,Current,1,Active,N
LN-20258,2026-04-01,63888.14,445.09,0,Current,1,Active,N
LN-20258,2026-05-01,53827.62,375.0,0,Current,1,Active,N
LN-20258,2026-06-01,43986.47,306.44,0,Current,1,Active,N
LN-20258,2026-07-01,29299.03,204.12,0,Current,1,Active,N
LN-20259,2025-04-01,305200.0,6131.55,0,Current,1,Active,N
LN-20259,2025-05-01,301003.93,6131.55,0,Current,1,Active,N
LN-20259,2025-06-01,296781.25,6131.55,0,Current,1,Active,N
LN-20259,2025-07-01,292531.79,6131.55,0,Current,1,Active,N
LN-20259,2025-08-01,288255.38,6131.55,0,Current,1,Active,N
LN-20259,2025-09-01,283951.85,6131.55,0,Current,1,Active,N
LN-20259,2025-10-01,279621.03,6131.55,0,Current,1,Active,N
LN-20259,2025-11-01,275262.75,6131.55,0,Current,1,Active,N
LN-20259,2025-12-01,270876.82,6131.55,0,Current,1,Active,N
LN-20259,2026-01-01,266463.09,6131.55,0,Current,1,Active,N
LN-20259,2026-02-01,262021.36,6131.55,0,Current,1,Active,N
LN-20259,2026-03-01,257551.46,6131.55,0,Current,1,Active,N
LN-20259,2026-04-01,253053.22,6131.55,0,Current,1,Active,N
LN-20259,2026-05-01,248526.45,6131.55,0,Current,1,Active,N
LN-20259,2026-06-01,243970.98,6131.55,0,Current,1,Active,N
LN-20259,2026-07-01,239386.61,6131.55,0,Current,1,Active,N
LN-20260,2026-01-01,657600.0,4650.75,0,Current,1,Active,N
LN-20260,2026-02-01,656149.57,4650.75,0,Current,1,Active,N
LN-20260,2026-03-01,654692.08,4650.75,0,Current,1,Active,N
LN-20260,2026-04-01,653227.49,4650.75,0,Current,1,Active,N
LN-20260,2026-05-01,651755.78,4650.75,0,Current,1,Active,N
LN-20260,2026-06-01,650276.9,4650.75,0,Current,1,Active,N
LN-20260,2026-07-01,648790.83,4650.75,0,Current,1,Active,N
LN-20261,2026-01-01,756000.0,14813.26,0,Current,1,Active,N
LN-20261,2026-02-01,745319.54,14813.26,0,Current,1,Active,N
LN-20261,2026-03-01,734580.69,14813.26,0,Current,1,Active,N
LN-20261,2026-04-01,723783.13,14813.26,0,Current,1,Active,N
LN-20261,2026-05-01,712926.55,14813.26,0,Current,1,Active,N
LN-20261,2026-06-01,702010.61,14813.26,0,Current,1,Active,N
LN-20261,2026-07-01,691035.01,14813.26,0,Current,1,Active,N
LN-20262,2024-08-01,304892.58,6701.49,0,Current,1,Active,N
LN-20262,2024-09-01,299964.55,6701.49,0,Current,1,Active,N
LN-20262,2024-10-01,295007.85,6701.49,0,Current,1,Active,N
LN-20262,2024-11-01,290022.32,6701.49,0,Current,1,Active,N
LN-20262,2024-12-01,285007.79,6701.49,0,Current,1,Active,N
LN-20262,2025-01-01,279964.1,6701.49,0,Current,1,Active,N
LN-20262,2025-02-01,274891.06,6701.49,0,Current,1,Active,N
LN-20262,2025-03-01,269788.52,6701.49,0,Current,1,Active,N
LN-20262,2025-04-01,264656.3,6701.49,0,Current,1,Active,N
LN-20262,2025-05-01,259494.23,6701.49,0,Current,1,Active,N
LN-20262,2025-06-01,254302.13,6701.49,0,Current,1,Active,N
LN-20262,2025-07-01,249079.82,6701.49,0,Current,1,Active,N
LN-20262,2025-08-01,243827.15,6701.49,0,Current,1,Active,N
LN-20262,2025-09-01,238543.92,6701.49,0,Current,1,Active,N
LN-20262,2025-10-01,233229.96,6701.49,0,Current,1,Active,N
LN-20262,2025-11-01,227885.09,6701.49,0,Current,1,Active,N
LN-20262,2025-12-01,222509.13,6701.49,0,Current,1,Active,N
LN-20262,2026-01-01,217101.9,6701.49,0,Current,1,Active,N
LN-20262,2026-02-01,211663.22,6701.49,0,Current,1,Active,N
LN-20262,2026-03-01,206192.9,6701.49,0,Current,1,Active,N
LN-20262,2026-04-01,200690.76,6701.49,0,Current,1,Active,N
LN-20262,2026-05-01,195156.62,6701.49,0,Current,1,Active,N
LN-20262,2026-06-01,189590.29,6701.49,0,Current,1,Active,N
LN-20262,2026-07-01,183991.58,6701.49,0,Current,1,Active,N
LN-20263,2024-08-01,302911.39,2069.89,0,Current,2,Active,N
LN-20263,2024-09-01,281141.78,1921.14,0,Current,2,Active,N
LN-20263,2024-10-01,249319.11,1703.68,0,Current,2,Active,N
LN-20263,2024-11-01,202227.28,1381.89,0,Current,2,Active,N
LN-20263,2024-12-01,214935.04,1468.72,0,Current,2,Active,N
LN-20263,2025-01-01,247201.83,1689.21,0,Current,2,Active,N
LN-20263,2025-02-01,362133.81,2474.58,0,Current,2,Active,N
LN-20263,2025-03-01,396816.02,2711.58,0,Current,2,Active,N
LN-20263,2025-04-01,258242.15,1764.65,0,Current,2,Active,N
LN-20263,2025-05-01,395721.18,2704.09,0,Current,2,Active,N
LN-20263,2025-06-01,335456.4,2292.29,0,Current,2,Active,N
LN-20263,2025-07-01,277947.36,1899.31,0,Current,2,Active,N
LN-20263,2025-08-01,261947.47,1789.97,0,Current,2,Active,N
LN-20263,2025-09-01,227405.71,1553.94,0,Current,2,Active,N
LN-20263,2025-10-01,130941.7,894.77,0,Current,2,Active,N
LN-20263,2025-11-01,209524.32,1431.75,0,Current,2,Active,N
LN-20263,2025-12-01,227115.37,1551.96,0,Current,2,Active,N
LN-20263,2026-01-01,346823.14,2369.96,0,Current,2,Active,N
LN-20263,2026-02-01,280110.78,1914.09,0,Current,2,Active,N
LN-20263,2026-03-01,358463.81,2449.5,0,Current,2,Active,N
LN-20263,2026-04-01,353421.2,2415.04,0,Current,2,Active,N
LN-20263,2026-05-01,308310.58,2106.79,0,Current,2,Active,N
LN-20263,2026-06-01,380286.75,2598.63,0,Current,2,Active,N
LN-20263,2026-07-01,296936.55,2029.07,0,Current,2,Active,N
LN-20264,2024-08-01,1186856.03,12537.77,0,Current,2,Active,N
LN-20264,2024-09-01,1180737.17,12537.77,0,Current,2,Active,N
LN-20264,2024-10-01,1174585.22,12537.77,0,Current,2,Active,N
LN-20264,2024-11-01,1168400.0,12537.77,0,Current,2,Active,N
LN-20264,2024-12-01,1162181.32,12537.77,0,Current,2,Active,N
LN-20264,2025-01-01,1155929.01,12537.77,0,Current,2,Active,N
LN-20264,2025-02-01,1149642.89,12537.77,0,Current,2,Active,N
LN-20264,2025-03-01,1143322.77,12537.77,0,Current,2,Active,N
LN-20264,2025-04-01,1136968.47,12537.77,0,Current,2,Active,N
LN-20264,2025-05-01,1130579.8,12537.77,0,Current,2,Active,N
LN-20264,2025-06-01,1124156.58,12537.77,0,Current,2,Active,N
LN-20264,2025-07-01,1117698.62,12537.77,0,Current,2,Active,N
LN-20264,2025-08-01,1111205.74,12537.77,0,Current,2,Active,N
LN-20264,2025-09-01,1104677.74,12537.77,0,Current,2,Active,N
LN-20264,2025-10-01,1098114.43,12537.77,0,Current,2,Active,N
LN-20264,2025-11-01,1091515.63,12537.77,0,Current,2,Active,N
LN-20264,2025-12-01,1084881.13,12537.77,0,Current,2,Active,N
LN-20264,2026-01-01,1078210.76,12537.77,0,Current,2,Active,N
LN-20264,2026-02-01,1071504.31,12537.77,0,Current,2,Active,N
LN-20264,2026-03-01,1064761.59,12537.77,0,Current,2,Active,N
LN-20264,2026-04-01,1057982.4,12537.77,0,Current,2,Active,N
LN-20264,2026-05-01,1051166.55,12537.77,0,Current,2,Active,N
LN-20264,2026-06-01,1044313.84,12537.77,0,Current,2,Active,N
LN-20264,2026-07-01,1037424.07,12537.77,0,Current,2,Active,N
LN-20266,2025-02-01,1236600.0,25156.73,0,Current,2,Active,N
LN-20266,2025-03-01,1219831.54,25156.73,0,Current,2,Active,N
LN-20266,2025-04-01,1202949.34,25156.73,0,Current,2,Active,N
LN-20266,2025-05-01,1185952.62,25156.73,0,Current,2,Active,N
LN-20266,2025-06-01,1168840.61,25156.73,0,Current,2,Active,N
LN-20266,2025-07-01,1151612.52,25156.73,0,Current,2,Active,N
LN-20266,2025-08-01,1134267.57,25156.73,0,Current,2,Active,N
LN-20266,2025-09-01,1116804.96,25156.73,0,Current,2,Active,N
LN-20266,2025-10-01,1099223.89,25156.73,0,Current,2,Active,N
LN-20266,2025-11-01,1081523.57,25156.73,0,Current,2,Active,N
LN-20266,2025-12-01,1063703.18,25156.73,0,Current,2,Active,N
LN-20266,2026-01-01,1045761.9,25156.73,0,Current,2,Active,N
LN-20266,2026-02-01,1027698.93,25156.73,0,Current,2,Active,N
LN-20266,2026-03-01,1009513.43,25156.73,0,Current,2,Active,N
LN-20266,2026-04-01,991204.57,25156.73,0,Current,2,Active,N
LN-20266,2026-05-01,972771.51,25156.73,0,Current,2,Active,N
LN-20266,2026-06-01,954213.42,25156.73,0,Current,2,Active,N
LN-20266,2026-07-01,935529.44,25156.73,0,Current,2,Active,N
LN-20267,2024-08-01,719504.33,8222.29,0,Current,2,Active,N
LN-20267,2024-09-01,715185.35,8222.29,0,Current,2,Active,N
LN-20267,2024-10-01,710842.95,8222.29,0,Current,2,Active,N
LN-20267,2024-11-01,706476.99,8222.29,0,Current,2,Active,N
LN-20267,2024-12-01,702087.34,8222.29,0,Current,2,Active,N
LN-20267,2025-01-01,697673.88,8222.29,0,Current,2,Active,N
LN-20267,2025-02-01,693236.47,8222.29,0,Current,2,Active,N
LN-20267,2025-03-01,688774.99,8222.29,0,Current,2,Active,N
LN-20267,2025-04-01,684289.31,8222.29,0,Current,2,Active,N
LN-20267,2025-05-01,679779.3,8222.29,0,Current,2,Active,N
LN-20267,2025-06-01,675244.81,8222.29,0,Current,2,Active,N
LN-20267,2025-07-01,670685.73,8222.29,0,Current,2,Active,N
LN-20267,2025-08-01,666101.91,8222.29,0,Current,2,Active,N
LN-20267,2025-09-01,661493.23,8222.29,0,Current,2,Active,N
LN-20267,2025-10-01,656859.55,8222.29,0,Current,2,Active,N
LN-20267,2025-11-01,652200.72,8222.29,0,Current,2,Active,N
LN-20267,2025-12-01,647516.63,8222.29,0,Current,2,Active,N
LN-20267,2026-01-01,642807.12,8222.29,0,Current,2,Active,N
LN-20267,2026-02-01,638072.06,8222.29,0,Current,2,Active,N
LN-20267,2026-03-01,633311.32,8222.29,0,Current,2,Active,N
LN-20267,2026-04-01,628524.74,8222.29,0,Current,2,Active,N
LN-20267,2026-05-01,623712.21,8222.29,0,Current,2,Active,N
LN-20267,2026-06-01,618873.56,8222.29,0,Current,2,Active,N
LN-20267,2026-07-01,614008.66,8222.29,0,Current,2,Active,N
LN-20268,2025-09-01,96823.91,714.88,0,Current,2,Active,N
LN-20268,2025-10-01,56403.44,416.45,0,Current,2,Active,N
LN-20268,2025-11-01,53799.15,397.22,0,Current,2,Active,N
LN-20268,2025-12-01,48174.61,355.69,0,Current,2,Active,N
LN-20268,2026-01-01,56651.39,418.28,0,Current,2,Active,N
LN-20268,2026-02-01,39690.14,293.05,0,Current,2,Active,N
LN-20268,2026-03-01,105665.17,780.16,0,Current,2,Active,N
LN-20268,2026-04-01,113753.12,839.88,0,Current,2,Active,N
LN-20268,2026-05-01,88302.68,651.97,0,Current,2,Active,N
LN-20268,2026-06-01,64695.36,477.67,0,Current,2,Active,N
LN-20268,2026-07-01,60697.47,448.15,0,Current,2,Active,N
LN-20269,2025-06-01,255000.0,3812.58,0,Current,1,Active,N
LN-20269,2025-07-01,252613.29,3812.58,0,Current,1,Active,N
LN-20269,2025-08-01,250213.24,3812.58,0,Current,1,Active,N
LN-20269,2025-09-01,247799.76,3812.58,0,Current,1,Active,N
LN-20269,2025-10-01,245372.79,3812.58,0,Current,1,Active,N
LN-20269,2025-11-01,242932.25,3812.58,0,Current,1,Active,N
LN-20269,2025-12-01,240478.06,3812.58,0,Current,1,Active,N
LN-20269,2026-01-01,238010.15,3812.58,0,Current,1,Active,N
LN-20269,2026-02-01,235528.44,3812.58,0,Current,1,Active,N
LN-20269,2026-03-01,233032.85,3812.58,0,Current,1,Active,N
LN-20269,2026-04-01,230523.31,3812.58,0,Current,1,Active,N
LN-20269,2026-05-01,227999.73,3812.58,0,Current,1,Active,N
LN-20269,2026-06-01,225462.05,3812.58,0,Current,1,Active,N
LN-20269,2026-07-01,222910.17,3812.58,0,Current,1,Active,N
LN-20270,2024-08-01,475369.88,13199.07,0,Current,1,Active,N
LN-20270,2024-09-01,465177.52,13199.07,0,Current,1,Active,N
LN-20270,2024-10-01,454920.69,13199.07,0,Current,1,Active,N
LN-20270,2024-11-01,444598.99,13199.07,0,Current,1,Active,N
LN-20270,2024-12-01,434212.01,13199.07,0,Current,1,Active,N
LN-20270,2025-01-01,423759.33,13199.07,0,Current,1,Active,N
LN-20270,2025-02-01,413240.53,13199.07,0,Current,1,Active,N
LN-20270,2025-03-01,402655.21,13199.07,0,Current,1,Active,N
LN-20270,2025-04-01,392002.93,13199.07,0,Current,1,Active,N
LN-20270,2025-05-01,381283.27,13199.07,0,Current,1,Active,N
LN-20270,2025-06-01,370495.82,13199.07,0,Current,1,Active,N
LN-20270,2025-07-01,359640.13,13199.07,0,Current,1,Active,N
LN-20270,2025-08-01,348715.78,13199.07,0,Current,1,Active,N
LN-20270,2025-09-01,337722.34,13199.07,0,Current,1,Active,N
LN-20270,2025-10-01,326659.36,13199.07,0,Current,1,Active,N
LN-20270,2025-11-01,315526.4,13199.07,0,Current,1,Active,N
LN-20270,2025-12-01,304323.04,13199.07,0,Current,1,Active,N
LN-20270,2026-01-01,293048.81,13199.07,0,Current,1,Active,N
LN-20270,2026-02-01,281703.27,13199.07,0,Current,1,Active,N
LN-20270,2026-03-01,270285.97,13199.07,0,Current,1,Active,N
LN-20270,2026-04-01,258796.45,13199.07,0,Current,1,Active,N
LN-20270,2026-05-01,247234.27,13199.07,0,Current,1,Active,N
LN-20270,2026-06-01,235598.95,13199.07,0,Current,1,Active,N
LN-20270,2026-07-01,223890.04,13199.07,0,Current,1,Active,N
LN-20271,2024-09-01,46740.96,346.27,0,Current,1,Active,N
LN-20271,2024-10-01,29726.96,220.23,0,Current,1,Active,N
LN-20271,2024-11-01,33234.81,246.21,0,Current,1,Active,N
LN-20271,2024-12-01,33457.06,247.86,0,Current,1,Active,N
LN-20271,2025-01-01,45198.42,334.84,0,Current,1,Active,N
LN-20271,2025-02-01,53914.28,399.41,0,Current,1,Active,N
LN-20271,2025-03-01,59592.22,441.48,0,Current,1,Active,N
LN-20271,2025-04-01,58680.85,434.73,0,Current,1,Active,N
LN-20271,2025-05-01,58940.57,436.65,0,Current,1,Active,N
LN-20271,2025-06-01,55247.35,409.29,0,Current,1,Active,N
LN-20271,2025-07-01,34515.57,255.7,0,Current,1,Active,N
LN-20271,2025-08-01,44996.24,333.35,0,Current,1,Active,N
LN-20271,2025-09-01,55864.16,413.86,0,Current,1,Active,N
LN-20271,2025-10-01,31399.9,232.62,0,Current,1,Active,N
LN-20271,2025-11-01,17803.9,131.9,0,Current,1,Active,N
LN-20271,2025-12-01,39385.94,291.78,0,Current,1,Active,N
LN-20271,2026-01-01,43711.33,323.83,0,Current,1,Active,N
LN-20271,2026-02-01,53739.02,398.12,0,Current,1,Active,N
LN-20271,2026-03-01,60604.66,448.98,0,Current,1,Active,N
LN-20271,2026-04-01,57120.61,423.17,0,Current,1,Active,N
LN-20271,2026-05-01,63129.93,467.69,0,Current,1,Active,N
LN-20271,2026-06-01,56756.19,420.47,0,Current,1,Active,N
LN-20271,2026-07-01,35783.86,265.1,0,Current,1,Active,N
LN-20272,2026-02-01,731300.0,14705.93,0,Current,1,Active,N
LN-20272,2026-03-01,721256.1,14705.93,0,Current,1,Active,N
LN-20272,2026-04-01,711148.18,14705.93,0,Current,1,Active,N
LN-20272,2026-05-01,700975.81,14705.93,0,Current,1,Active,N
LN-20272,2026-06-01,690738.6,14705.93,0,Current,1,Active,N
LN-20272,2026-07-01,680436.12,14705.93,0,Current,1,Active,N
LN-20273,2025-07-01,612600.0,12500.63,0,Current,1,Active,N
LN-20273,2025-08-01,604321.21,12500.63,0,Current,1,Active,N
LN-20273,2025-09-01,595985.36,12500.63,0,Current,1,Active,N
LN-20273,2025-10-01,587592.06,12500.63,0,Current,1,Active,N
LN-20273,2025-11-01,579140.92,12500.63,0,Current,1,Active,N
LN-20273,2025-12-01,570631.54,12500.63,0,Current,1,Active,N
LN-20273,2026-01-01,562063.51,12500.63,0,Current,1,Active,N
LN-20273,2026-02-01,553436.44,12500.63,0,Current,1,Active,N
LN-20273,2026-03-01,544749.91,12500.63,0,Current,1,Active,N
LN-20273,2026-04-01,536003.51,12500.63,0,Current,1,Active,N
LN-20273,2026-05-01,527196.84,12500.63,0,Current,1,Active,N
LN-20273,2026-06-01,518329.48,12500.63,0,Current,1,Active,N
LN-20273,2026-07-01,509401.0,12500.63,0,Current,1,Active,N
